Device ID,events,Harsh Acceleration event,Harsh Branking event,Over Speed event,Usage Anual Range
867162027208594,191,108,83,0,0 a 12k
867162027446160,224,108,116,0,0 a 12k
867162026006155,227,108,119,0,0 a 12k
867162025595034,240,108,132,0,0 a 12k
867162027210384,396,108,288,0,0 a 12k
867162027500123,120,109,11,0,0 a 12k
867162026007138,135,109,26,0,0 a 12k
867162025741885,155,109,46,0,0 a 12k
867162027166271,173,109,64,0,0 a 12k
867162025625716,192,109,83,0,0 a 12k
867162025697178,211,109,102,0,0 a 12k
867162025600263,223,109,114,0,0 a 12k
867162025635434,279,109,170,0,0 a 12k
867162027453745,292,109,183,0,0 a 12k
867162025634502,315,109,206,0,0 a 12k
867162027533751,148,110,38,0,0 a 12k
867162025591389,148,110,38,0,0 a 12k
867162025689803,148,110,38,0,0 a 12k
867162025702127,155,110,45,0,0 a 12k
867162026885830,163,110,53,0,0 a 12k
867162026009233,167,110,57,0,0 a 12k
867162026073023,168,110,58,0,0 a 12k
867162025603606,181,110,71,0,0 a 12k
867162027185537,185,110,75,0,0 a 12k
867162027454396,189,110,79,0,0 a 12k
867162026024984,190,110,80,0,0 a 12k
867162026894063,200,110,90,0,0 a 12k
867162027464049,225,110,115,0,0 a 12k
867162025671876,227,110,117,0,0 a 12k
867162025626300,310,110,200,0,0 a 12k
867162027439561,141,111,30,0,0 a 12k
867162026074534,147,111,36,0,0 a 12k
867162026893818,155,111,44,0,0 a 12k
867162025736786,167,111,56,0,0 a 12k
867162027180264,265,111,154,0,0 a 12k
867162027444108,157,112,45,0,0 a 12k
867162025681388,159,112,47,0,0 a 12k
867162027443217,175,112,63,0,0 a 12k
867162027444348,182,112,70,0,0 a 12k
867162025738576,188,112,76,0,0 a 12k
867162027520444,189,112,77,0,0 a 12k
867162025755638,203,112,91,0,0 a 12k
867162026046607,214,112,102,0,0 a 12k
867162025631748,263,112,151,0,0 a 12k
867162027456532,332,112,220,0,0 a 12k
867162027437888,146,113,33,0,0 a 12k
867162027446251,152,113,39,0,0 a 12k
867162026072660,163,113,50,0,0 a 12k
867162026029272,170,113,57,0,0 a 12k
867162025626078,173,113,60,0,0 a 12k
867162025624586,183,113,70,0,0 a 12k
867162025607037,194,113,81,0,0 a 12k
867162026026476,233,113,120,0,0 a 12k
867162026901165,241,113,128,0,0 a 12k
867162026018887,271,113,158,0,0 a 12k
867162027211994,409,113,296,0,0 a 12k
867162027480235,116,114,2,0,0 a 12k
867162025627639,168,114,54,0,0 a 12k
867162026898312,207,114,93,0,0 a 12k
867162026012237,230,114,116,0,0 a 12k
867162027462993,247,114,133,0,0 a 12k
867162025629296,154,115,39,0,0 a 12k
867162025595901,170,115,55,0,0 a 12k
867162025715152,175,115,60,0,0 a 12k
867162026036137,187,115,72,0,0 a 12k
867162027457399,192,115,77,0,0 a 12k
867162025729443,194,115,79,0,0 a 12k
867162026011171,204,115,89,0,0 a 12k
867162025618224,228,115,113,0,0 a 12k
867162025751330,295,115,180,0,0 a 12k
867162026051383,305,115,190,0,0 a 12k
867162027194224,377,115,262,0,0 a 12k
867162027205848,149,116,33,0,0 a 12k
867162027182021,157,116,41,0,0 a 12k
867162025715582,160,116,44,0,0 a 12k
867162026074757,188,116,72,0,0 a 12k
867162026069450,193,116,77,0,0 a 12k
867162025753740,203,116,87,0,0 a 12k
867162025633785,210,116,94,0,0 a 12k
867162026051680,215,116,99,0,0 a 12k
867162027534916,267,116,151,0,0 a 12k
867162026904615,299,116,183,0,0 a 12k
867162026907410,198,117,81,0,0 a 12k
867162027442326,202,117,85,0,0 a 12k
867162026896233,211,117,94,0,0 a 12k
867162025732785,234,117,117,0,0 a 12k
867162026893016,237,117,120,0,0 a 12k
867162025596487,242,117,125,0,0 a 12k
867162027203389,255,117,138,0,0 a 12k
867162026039867,342,117,225,0,0 a 12k
867162025682279,147,118,29,0,0 a 12k
867162027178482,207,118,89,0,0 a 12k
867162025723578,221,118,103,0,0 a 12k
867162027180108,277,118,159,0,0 a 12k
867162027205590,281,118,163,0,0 a 12k
867162027448992,165,119,46,0,0 a 12k
867162027437722,170,119,51,0,0 a 12k
867162025675281,175,119,56,0,0 a 12k
867162025727710,188,119,69,0,0 a 12k
867162025695545,194,119,75,0,0 a 12k
867162025695057,205,119,86,0,0 a 12k
867162027542638,209,119,90,0,0 a 12k
867162027426634,265,119,146,0,0 a 12k
867162025702846,294,119,175,0,0 a 12k
867162027458470,297,119,178,0,0 a 12k
867162025627688,312,119,193,0,0 a 12k
867162025734559,215,120,95,0,0 a 12k
867162027211143,224,120,104,0,0 a 12k
867162025629098,242,120,122,0,0 a 12k
867162027509108,174,121,53,0,0 a 12k
867162027443571,180,121,59,0,0 a 12k
867162025754391,198,121,77,0,0 a 12k
867162025699596,201,121,80,0,0 a 12k
867162025663493,203,121,82,0,0 a 12k
867162025756040,216,121,95,0,0 a 12k
867162025655739,217,121,96,0,0 a 12k
867162025714197,182,122,60,0,0 a 12k
867162027443779,195,122,73,0,0 a 12k
867162027446764,204,122,82,0,0 a 12k
867162025684176,215,122,93,0,0 a 12k
867162027167634,234,122,112,0,0 a 12k
867162025709692,245,122,123,0,0 a 12k
867162027194364,271,122,149,0,0 a 12k
867162027458702,277,122,155,0,0 a 12k
867162027449388,280,122,158,0,0 a 12k
867162025598269,287,122,165,0,0 a 12k
867162027435221,339,122,217,0,0 a 12k
867162026894345,157,123,34,0,0 a 12k
867162025633959,187,123,64,0,0 a 12k
867162026008581,194,123,71,0,0 a 12k
867162025655366,195,123,72,0,0 a 12k
867162027425198,218,123,95,0,0 a 12k
867162026065896,224,123,101,0,0 a 12k
867162027184282,242,123,119,0,0 a 12k
867162027456961,286,123,163,0,0 a 12k
867162026043471,312,123,189,0,0 a 12k
867162027461680,348,123,225,0,0 a 12k
867162025709783,368,123,245,0,0 a 12k
867162025730839,427,123,304,0,0 a 12k
867162027211846,562,123,439,0,0 a 12k
867162026030692,711,123,588,0,0 a 12k
867162026069963,157,124,33,0,0 a 12k
867162027186154,159,124,35,0,0 a 12k
867162027454792,160,124,36,0,0 a 12k
867162025596370,168,124,44,0,0 a 12k
867162025603945,172,124,48,0,0 a 12k
867162027457217,187,124,63,0,0 a 12k
867162026072306,194,124,70,0,0 a 12k
867162025591926,224,124,100,0,0 a 12k
867162026011346,225,124,101,0,0 a 12k
867162027198993,231,124,107,0,0 a 12k
867162026053785,240,124,116,0,0 a 12k
867162025676081,268,124,144,0,0 a 12k
867162027462001,331,124,207,0,0 a 12k
867162027456854,404,124,280,0,0 a 12k
867162026027417,192,125,67,0,0 a 12k
867162025599192,294,125,169,0,0 a 12k
867162025606153,412,125,287,0,0 a 12k
867162025605064,183,126,57,0,0 a 12k
867162025658113,196,126,70,0,0 a 12k
867162025733718,209,126,83,0,0 a 12k
867162025721101,211,126,85,0,0 a 12k
867162026902841,229,126,103,0,0 a 12k
867162027185933,246,126,120,0,0 a 12k
867162025665886,247,126,121,0,0 a 12k
867162027441427,268,126,142,0,0 a 12k
867162027457324,157,127,30,0,0 a 12k
867162026040063,206,127,79,0,0 a 12k
867162026904078,730,127,603,0,0 a 12k
867162025691783,175,128,47,0,0 a 12k
867162027510346,195,128,67,0,0 a 12k
867162026024786,196,128,68,0,0 a 12k
867162025703331,211,128,83,0,0 a 12k
867162025613258,216,128,88,0,0 a 12k
867162026053223,238,128,110,0,0 a 12k
867162027450964,257,128,129,0,0 a 12k
867162025745944,291,128,163,0,0 a 12k
867162025618273,153,129,24,0,0 a 12k
867162027208586,165,129,36,0,0 a 12k
867162027451152,191,129,62,0,0 a 12k
867162026075614,200,129,71,0,0 a 12k
867162025744921,256,129,127,0,0 a 12k
867162025678582,323,129,194,0,0 a 12k
867162026008524,176,130,46,0,0 a 12k
867162025689134,184,130,54,0,0 a 12k
867162025730474,186,130,56,0,0 a 12k
867162025731753,215,130,85,0,0 a 12k
867162026885178,380,130,250,0,0 a 12k
867162025630153,166,131,35,0,0 a 12k
867162026911370,209,131,78,0,0 a 12k
867162025750480,210,131,79,0,0 a 12k
867162026009332,223,131,92,0,0 a 12k
867162025617101,226,131,95,0,0 a 12k
867162025679200,240,131,109,0,0 a 12k
867162027460351,283,131,152,0,0 a 12k
867162025692864,343,131,212,0,0 a 12k
867162026028696,379,131,248,0,0 a 12k
867162027448968,576,131,445,0,0 a 12k
867162026855551,220,132,88,0,0 a 12k
867162025751157,157,133,24,0,0 a 12k
867162025618406,200,133,67,0,0 a 12k
867162027168525,205,133,72,0,0 a 12k
867162027507813,215,133,82,0,0 a 12k
867162025599846,245,133,112,0,0 a 12k
867162025702770,263,133,130,0,0 a 12k
867162026027532,269,133,136,0,0 a 12k
867162027454156,277,133,144,0,0 a 12k
867162027433077,280,133,147,0,0 a 12k
867162025755703,299,133,166,0,0 a 12k
867162027169747,212,134,78,0,0 a 12k
867162026008979,238,134,104,0,0 a 12k
867162025740374,293,134,159,0,0 a 12k
867162025658501,300,134,166,0,0 a 12k
867162027455476,217,135,82,0,0 a 12k
867162025689050,224,135,89,0,0 a 12k
867162025591835,245,135,110,0,0 a 12k
867162026050724,284,135,149,0,0 a 12k
867162026062547,289,135,154,0,0 a 12k
867162026053579,341,135,206,0,0 a 12k
867162027442169,178,136,42,0,0 a 12k
867162025601725,216,136,80,0,0 a 12k
867162027458629,218,136,82,0,0 a 12k
867162025749722,227,136,91,0,0 a 12k
867162026045955,228,136,92,0,0 a 12k
867162026077123,242,136,106,0,0 a 12k
867162025591132,252,136,116,0,0 a 12k
867162026069773,177,137,40,0,0 a 12k
867162027177203,196,137,59,0,0 a 12k
867162026038422,207,137,70,0,0 a 12k
867162026893081,212,137,75,0,0 a 12k
867162025727629,230,137,93,0,0 a 12k
867162027461896,260,137,123,0,0 a 12k
867162025755307,264,137,127,0,0 a 12k
867162025747171,316,137,179,0,0 a 12k
867162027449073,385,137,248,0,0 a 12k
867162026045450,171,138,33,0,0 a 12k
867162027519172,244,138,106,0,0 a 12k
867162027461136,252,138,114,0,0 a 12k
867162027167071,279,138,141,0,0 a 12k
867162026060418,280,138,142,0,0 a 12k
867162025603564,302,138,164,0,0 a 12k
867162025599507,303,138,165,0,0 a 12k
867162026078303,509,138,371,0,0 a 12k
867162026889089,204,139,65,0,0 a 12k
867162027437136,211,139,72,0,0 a 12k
867162027444652,218,139,79,0,0 a 12k
867162026887018,231,139,92,0,0 a 12k
867162027453844,247,139,108,0,0 a 12k
867162025621525,262,139,123,0,0 a 12k
867162027464627,198,140,58,0,0 a 12k
867162027436849,201,140,61,0,0 a 12k
867162026061960,204,140,64,0,0 a 12k
867162027427244,222,140,82,0,0 a 12k
867162026013045,222,140,82,0,0 a 12k
867162025711193,254,140,114,0,0 a 12k
867162025633694,257,140,117,0,0 a 12k
867162025632225,296,140,156,0,0 a 12k
867162027440502,205,141,64,0,0 a 12k
867162025732082,208,141,67,0,0 a 12k
867162025592908,238,141,97,0,0 a 12k
867162027452358,252,141,111,0,0 a 12k
867162027173525,292,141,151,0,0 a 12k
867162025746629,556,141,415,0,0 a 12k
867162025743485,603,141,462,0,0 a 12k
867162026049510,203,142,61,0,0 a 12k
867162025723750,233,142,91,0,0 a 12k
867162025626284,236,142,94,0,0 a 12k
867162027454651,274,142,132,0,0 a 12k
867162025592106,280,142,138,0,0 a 12k
867162025720210,388,142,246,0,0 a 12k
867162026078659,181,143,38,0,0 a 12k
867162027453802,184,143,41,0,0 a 12k
867162026060723,207,143,64,0,0 a 12k
867162026059014,233,143,90,0,0 a 12k
867162025735499,239,143,96,0,0 a 12k
867162026834150,248,143,105,0,0 a 12k
867162025753492,382,143,239,0,0 a 12k
867162026059659,422,143,279,0,0 a 12k
867162025704404,172,144,28,0,0 a 12k
867162025595224,185,144,41,0,0 a 12k
867162025722190,198,144,54,0,0 a 12k
867162027438951,223,144,79,0,0 a 12k
867162027173640,235,144,91,0,0 a 12k
867162026048751,240,144,96,0,0 a 12k
867162026056267,312,144,168,0,0 a 12k
867162026924076,350,144,206,0,0 a 12k
867162026893412,494,144,350,0,0 a 12k
867162025630328,241,145,96,0,0 a 12k
867162027462936,282,145,137,0,0 a 12k
867162025730656,289,145,144,0,0 a 12k
867162026080705,313,145,168,0,0 a 12k
867162025697855,386,145,241,0,0 a 12k
867162027211762,418,145,273,0,0 a 12k
867162026891184,186,146,40,0,0 a 12k
867162026060103,242,146,96,0,0 a 12k
867162027447465,246,146,100,0,0 a 12k
867162026885426,338,146,192,0,0 a 12k
867162025686395,357,146,211,0,0 a 12k
867162027462159,357,146,211,0,0 a 12k
867162025747023,377,146,231,0,0 a 12k
867162027450048,470,146,324,0,0 a 12k
867162025736992,206,147,59,0,0 a 12k
867162027452168,235,147,88,0,0 a 12k
867162027450568,255,147,108,0,0 a 12k
867162027454859,264,147,117,0,0 a 12k
867162027463421,273,147,126,0,0 a 12k
867162027430123,403,147,256,0,0 a 12k
867162026838557,182,148,34,0,0 a 12k
867162027202001,233,148,85,0,0 a 12k
867162025683301,326,148,178,0,0 a 12k
867162025627530,350,148,202,0,0 a 12k
867162025713637,405,148,257,0,0 a 12k
867162026076034,446,148,298,0,0 a 12k
867162025717133,461,148,313,0,0 a 12k
867162027202399,591,148,443,0,0 a 12k
867162026025585,200,149,51,0,0 a 12k
867162025699398,248,149,99,0,0 a 12k
867162025605999,253,149,104,0,0 a 12k
867162027458033,276,149,127,0,0 a 12k
867162027457282,284,149,135,0,0 a 12k
867162025607664,349,149,200,0,0 a 12k
867162027166875,222,150,72,0,0 a 12k
867162026066787,270,150,120,0,0 a 12k
867162026066969,172,151,21,0,0 a 12k
867162027194984,242,151,91,0,0 a 12k
867162026049585,259,151,108,0,0 a 12k
867162026015131,359,151,208,0,0 a 12k
867162025742552,363,151,212,0,0 a 12k
867162026024794,400,151,249,0,0 a 12k
867162025627423,408,151,257,0,0 a 12k
867162026838607,218,152,66,0,0 a 12k
867162025738402,248,152,96,0,0 a 12k
867162027441013,252,152,100,0,0 a 12k
867162025737172,326,153,173,0,0 a 12k
867162026005199,591,153,438,0,0 a 12k
867162025694340,218,154,64,0,0 a 12k
867162026080911,220,154,66,0,0 a 12k
867162027463777,272,154,118,0,0 a 12k
867162025623133,276,154,122,0,0 a 12k
867162025748856,289,154,135,0,0 a 12k
867162025743824,309,154,155,0,0 a 12k
867162027453414,396,154,242,0,0 a 12k
867162025597139,436,154,282,0,0 a 12k
867162026884486,210,155,55,0,0 a 12k
867162025623463,248,155,93,0,0 a 12k
867162027206101,267,155,112,0,0 a 12k
867162025709684,270,155,115,0,0 a 12k
867162026891473,270,155,115,0,0 a 12k
867162026062570,272,156,116,0,0 a 12k
867162027199033,637,156,481,0,0 a 12k
867162025687484,210,157,53,0,0 a 12k
867162025596974,215,157,58,0,0 a 12k
867162026882571,234,157,77,0,0 a 12k
867162025635343,254,157,97,0,0 a 12k
867162025595695,270,157,113,0,0 a 12k
867162025680802,298,157,141,0,0 a 12k
867162026893347,307,157,150,0,0 a 12k
867162026018499,339,157,182,0,0 a 12k
867162027169820,357,157,200,0,0 a 12k
867162025633033,363,157,206,0,0 a 12k
867162025635350,240,158,82,0,0 a 12k
867162026056069,270,158,112,0,0 a 12k
867162027524297,276,158,118,0,0 a 12k
867162025632019,406,158,248,0,0 a 12k
867162027187384,468,158,310,0,0 a 12k
867162026078790,592,158,434,0,0 a 12k
867162026016295,226,159,67,0,0 a 12k
867162025679267,236,159,77,0,0 a 12k
867162027443316,248,159,89,0,0 a 12k
867162025599598,299,159,140,0,0 a 12k
867162025635103,338,159,179,0,0 a 12k
867162027457092,352,159,193,0,0 a 12k
867162027446046,195,160,35,0,0 a 12k
867162027165091,208,160,48,0,0 a 12k
867162025757139,278,160,118,0,0 a 12k
867162025656703,289,161,128,0,0 a 12k
867162025604430,360,161,199,0,0 a 12k
867162027176577,247,162,85,0,0 a 12k
867162026909085,257,162,95,0,0 a 12k
867162025658758,266,162,104,0,0 a 12k
867162025689258,281,162,119,0,0 a 12k
867162025715962,309,162,147,0,0 a 12k
867162025609231,311,162,149,0,0 a 12k
867162026081141,609,162,447,0,0 a 12k
867162027211952,220,163,57,0,0 a 12k
867162026050740,239,163,76,0,0 a 12k
867162025597881,289,163,126,0,0 a 12k
867162025626136,300,163,137,0,0 a 12k
867162025723982,448,163,285,0,0 a 12k
867162026078287,255,164,91,0,0 a 12k
867162025707886,273,164,109,0,0 a 12k
867162025593328,299,164,135,0,0 a 12k
867162026081117,410,164,246,0,0 a 12k
867162026882142,239,165,74,0,0 a 12k
867162027447135,244,165,79,0,0 a 12k
867162027444827,247,165,82,0,0 a 12k
867162026053413,249,165,84,0,0 a 12k
867162026075937,289,165,124,0,0 a 12k
867162027440825,293,165,128,0,0 a 12k
867162027446772,298,165,133,0,0 a 12k
867162026070185,337,165,172,0,0 a 12k
867162025613928,363,165,198,0,0 a 12k
867162025720566,516,165,351,0,0 a 12k
867162027451285,223,166,57,0,0 a 12k
867162027438019,262,166,96,0,0 a 12k
867162027164433,274,166,108,0,0 a 12k
867162025625401,289,166,123,0,0 a 12k
867162025610247,390,166,224,0,0 a 12k
867162026883397,441,166,275,0,0 a 12k
867162026072678,446,166,280,0,0 a 12k
867162027450659,223,167,56,0,0 a 12k
867162025681917,242,167,75,0,0 a 12k
867162025689621,255,167,88,0,0 a 12k
867162025592213,256,167,89,0,0 a 12k
867162026900803,289,167,122,0,0 a 12k
867162026067470,313,167,146,0,0 a 12k
867162027459882,298,168,130,0,0 a 12k
867162025676214,204,169,35,0,0 a 12k
867162026077990,256,169,87,0,0 a 12k
867162027183284,273,170,103,0,0 a 12k
867162025751207,291,170,121,0,0 a 12k
867162027528249,345,170,175,0,0 a 12k
867162026886739,242,171,71,0,0 a 12k
867162027461508,314,171,143,0,0 a 12k
867162025665050,323,171,152,0,0 a 12k
867162025661018,329,171,158,0,0 a 12k
867162027426550,428,171,257,0,0 a 12k
867162027449529,431,171,260,0,0 a 12k
867162026011387,248,172,76,0,0 a 12k
867162027181908,287,172,115,0,0 a 12k
867162026895375,331,172,159,0,0 a 12k
867162025702937,354,172,182,0,0 a 12k
867162027176155,382,172,210,0,0 a 12k
867162025734344,245,173,72,0,0 a 12k
867162027444215,338,173,165,0,0 a 12k
867162027448190,372,173,199,0,0 a 12k
867162027442235,222,174,48,0,0 a 12k
867162025700675,241,174,67,0,0 a 12k
867162026072132,252,174,78,0,0 a 12k
867162027461748,254,174,80,0,0 a 12k
867162025757238,272,174,98,0,0 a 12k
867162026041285,327,174,153,0,0 a 12k
867162027525948,347,174,173,0,0 a 12k
867162027445493,272,175,97,0,0 a 12k
867162025745761,309,175,134,0,0 a 12k
867162027457787,396,175,221,0,0 a 12k
867162025635160,428,175,253,0,0 a 12k
867162027454115,258,176,82,0,0 a 12k
867162027453356,280,176,104,0,0 a 12k
867162027496157,302,177,125,0,0 a 12k
867162027168699,311,177,134,0,0 a 12k
867162026056325,314,177,137,0,0 a 12k
867162026002303,325,177,148,0,0 a 12k
867162026047027,389,177,212,0,0 a 12k
867162025599242,215,178,37,0,0 a 12k
867162027211424,207,179,28,0,0 a 12k
867162026028852,225,179,46,0,0 a 12k
867162025612425,234,179,55,0,0 a 12k
867162026888784,322,179,143,0,0 a 12k
867162025634536,333,179,154,0,0 a 12k
867162025606039,366,179,187,0,0 a 12k
867162027447663,486,179,307,0,0 a 12k
867162027445303,225,180,45,0,0 a 12k
867162027454677,327,180,147,0,0 a 12k
867162025689571,334,180,154,0,0 a 12k
867162027459023,406,180,226,0,0 a 12k
867162026002832,427,180,247,0,0 a 12k
867162027196716,209,181,28,0,0 a 12k
867162027441815,351,181,170,0,0 a 12k
867162025660085,263,182,81,0,0 a 12k
867162025716689,339,182,157,0,0 a 12k
867162025752106,348,182,166,0,0 a 12k
867162027431113,364,182,182,0,0 a 12k
867162025736331,235,183,52,0,0 a 12k
867162027180165,338,183,155,0,0 a 12k
867162025601204,352,183,169,0,0 a 12k
867162025673088,303,184,119,0,0 a 12k
867162025609264,424,184,240,0,0 a 12k
867162026073478,453,184,269,0,0 a 12k
867162027207257,292,185,107,0,0 a 12k
867162027460369,354,185,169,0,0 a 12k
867162025730052,414,185,229,0,0 a 12k
867162025701087,468,185,283,0,0 a 12k
867162025726712,261,186,75,0,0 a 12k
867162025733247,270,186,84,0,0 a 12k
867162025592502,311,186,125,0,0 a 12k
867162025757030,281,187,94,0,0 a 12k
867162026045492,303,187,116,0,0 a 12k
867162025601485,329,187,142,0,0 a 12k
867162026041665,346,187,159,0,0 a 12k
867162025717067,441,187,254,0,0 a 12k
867162027464841,540,187,353,0,0 a 12k
867162027497783,196,188,8,0,0 a 12k
867162025730482,249,188,61,0,0 a 12k
867162026015891,282,188,94,0,0 a 12k
867162025732835,293,188,105,0,0 a 12k
867162027437268,322,188,134,0,0 a 12k
867162027444934,331,188,143,0,0 a 12k
867162025717158,362,188,174,0,0 a 12k
867162025733783,405,188,217,0,0 a 12k
867162026063578,402,189,213,0,0 a 12k
867162025718669,267,190,77,0,0 a 12k
867162027202258,269,190,79,0,0 a 12k
867162027454255,340,190,150,0,0 a 12k
867162026046748,359,190,169,0,0 a 12k
867162026029231,429,190,239,0,0 a 12k
867162027211481,485,190,295,0,0 a 12k
867162027172899,352,191,161,0,0 a 12k
867162027212091,448,191,257,0,0 a 12k
867162026072256,349,192,157,0,0 a 12k
867162026060814,362,192,170,0,0 a 12k
867162025596388,365,192,173,0,0 a 12k
867162025630807,529,192,337,0,0 a 12k
867162025597352,248,193,55,0,0 a 12k
867162025595729,254,193,61,0,0 a 12k
867162026077909,325,193,132,0,0 a 12k
867162027202274,338,193,145,0,0 a 12k
867162025603473,524,193,331,0,0 a 12k
867162026029306,555,193,362,0,0 a 12k
867162027436237,372,195,177,0,0 a 12k
867162027183748,490,195,295,0,0 a 12k
867162025636457,257,196,61,0,0 a 12k
867162025749243,293,196,97,0,0 a 12k
867162026025866,308,196,112,0,0 a 12k
867162026018812,325,196,129,0,0 a 12k
867162027207398,360,196,164,0,0 a 12k
867162025603796,394,196,198,0,0 a 12k
867162025733866,449,196,253,0,0 a 12k
867162025753559,253,197,56,0,0 a 12k
867162025720046,290,197,93,0,0 a 12k
867162027451129,372,197,175,0,0 a 12k
867162025590605,543,197,346,0,0 a 12k
867162025631946,326,198,128,0,0 a 12k
867162026884775,327,198,129,0,0 a 12k
867162025603051,362,198,164,0,0 a 12k
867162025601824,388,198,190,0,0 a 12k
867162025591439,265,199,66,0,0 a 12k
867162026009571,292,199,93,0,0 a 12k
867162026928531,315,200,115,0,0 a 12k
867162025673203,331,200,131,0,0 a 12k
867162025605189,356,200,156,0,0 a 12k
867162026841155,469,200,269,0,0 a 12k
867162027435700,266,201,65,0,0 a 12k
867162026029900,383,202,181,0,0 a 12k
867162027465145,421,202,219,0,0 a 12k
867162025636523,491,203,288,0,0 a 12k
867162026024570,288,204,84,0,0 a 12k
867162027426204,301,204,97,0,0 a 12k
867162026056192,255,206,49,0,0 a 12k
867162025751629,301,206,95,0,0 a 12k
867162025718552,303,206,97,0,0 a 12k
867162025619966,326,206,120,0,0 a 12k
867162025743980,371,206,165,0,0 a 12k
867162027167915,472,206,266,0,0 a 12k
867162025626888,313,207,106,0,0 a 12k
867162025695511,330,207,123,0,0 a 12k
867162027456367,333,207,126,0,0 a 12k
